2023	NA	ENO1	enolase 1, (alpha)	2023	ENSG00000074800

7167	NA	TPI1	triosephosphate isomerase 1	7167	ENSG00000111669

223	NA	ALDH9A1	aldehyde dehydrogenase 9 family, member A1	223	ENSG00000143149


KEGG pathway	Oxidative phosphorylation	00190
C=132;O=26;E=4.99;R=5.22;rawP=3.64e-12;adjP=6.32e-11
4704	NA	NDUFA9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa	4704	ENSG00000139180

1329	NA	COX5B	cytochrome c oxidase subunit Vb	1329	ENSG00000135940

4513	NA	COX2	cytochrome c oxidase subunit II	4513	NULL

1327	NA	COX4I1	cytochrome c oxidase subunit IV isoform 1	1327	ENSG00000131143

7384	NA	UQCRC1	ubiquinol-cytochrome c reductase core protein I	7384	ENSG00000010256

4706	NA	NDUFAB1	NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1, 8kDa	4706	ENSG00000004779

521	NA	ATP5I	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit E	521	ENSG00000169020

506	NA	ATP5B	ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide	506	ENSG00000110955

526	NA	ATP6V1B2	ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2	526	ENSG00000147416

1345	NA	COX6C	cytochrome c oxidase subunit VIc	1345	ENSG00000164919

51079	NA	NDUFA13	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13	51079	ENSG00000186010

6389	NA	SDHA	succinate dehydrogenase complex, subunit A, flavoprotein (Fp)	6389	ENSG00000073578

513	NA	ATP5D	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit	513	ENSG00000099624

515	NA	ATP5F1	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit B1	515	ENSG00000116459

10476	NA	ATP5H	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit d	10476	ENSG00000167863

509	NA	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	509	ENSG00000165629

7385	NA	UQCRC2	ubiquinol-cytochrome c reductase core protein II	7385	ENSG00000140740

9377	NA	COX5A	cytochrome c oxidase subunit Va	9377	ENSG00000178741

4722	NA	NDUFS3	NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase)	4722	ENSG00000213619

7388	NA	UQCRH	ubiquinol-cytochrome c reductase hinge protein	7388	ENSG00000173660

498	NA	ATP5A1	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle	498	ENSG00000152234

1537	NA	CYC1	cytochrome c-1	1537	ENSG00000179091

4700	NA	NDUFA6	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa	4700	ENSG00000184983

539	NA	ATP5O	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit	539	ENSG00000241837

5464	NA	PPA1	pyrophosphatase (inorganic) 1	5464	ENSG00000180817

1340	NA	COX6B1	cytochrome c oxidase subunit VIb polypeptide 1 (ubiquitous)	1340	ENSG00000126267


KEGG pathway	Huntington's disease	05016
C=183;O=30;E=6.91;R=4.34;rawP=1.12e-11;adjP=1.73e-10
4704	NA	NDUFA9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa	4704	ENSG00000139180

1329	NA	COX5B	cytochrome c oxidase subunit Vb	1329	ENSG00000135940

4513	NA	COX2	cytochrome c oxidase subunit II	4513	NULL

1327	NA	COX4I1	cytochrome c oxidase subunit IV isoform 1	1327	ENSG00000131143

7384	NA	UQCRC1	ubiquinol-cytochrome c reductase core protein I	7384	ENSG00000010256

4706	NA	NDUFAB1	NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1, 8kDa	4706	ENSG00000004779

506	NA	ATP5B	ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide	506	ENSG00000110955

7416	NA	VDAC1	voltage-dependent anion channel 1	7416	ENSG00000213585

1345	NA	COX6C	cytochrome c oxidase subunit VIc	1345	ENSG00000164919

51079	NA	NDUFA13	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13	51079	ENSG00000186010

6389	NA	SDHA	succinate dehydrogenase complex, subunit A, flavoprotein (Fp)	6389	ENSG00000073578

513	NA	ATP5D	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit	513	ENSG00000099624

515	NA	ATP5F1	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit B1	515	ENSG00000116459

10476	NA	ATP5H	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit d	10476	ENSG00000167863

509	NA	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	509	ENSG00000165629

1213	NA	CLTC	clathrin, heavy chain (Hc)	1213	ENSG00000141367

7385	NA	UQCRC2	ubiquinol-cytochrome c reductase core protein II	7385	ENSG00000140740

581	NA	BAX	BCL2-associated X protein	581	ENSG00000087088

9377	NA	COX5A	cytochrome c oxidase subunit Va	9377	ENSG00000178741

4722	NA	NDUFS3	NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase)	4722	ENSG00000213619

7388	NA	UQCRH	ubiquinol-cytochrome c reductase hinge protein	7388	ENSG00000173660

1211	NA	CLTA	clathrin, light chain A	1211	ENSG00000122705

498	NA	ATP5A1	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle	498	ENSG00000152234

1537	NA	CYC1	cytochrome c-1	1537	ENSG00000179091

1212	NA	CLTB	clathrin, light chain B	1212	ENSG00000175416

4700	NA	NDUFA6	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa	4700	ENSG00000184983

2876	NA	GPX1	glutathione peroxidase 1	2876	ENSG00000233276

539	NA	ATP5O	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit	539	ENSG00000241837

1175	NA	AP2S1	adaptor-related protein complex 2, sigma 1 subunit	1175	ENSG00000042753

1340	NA	COX6B1	cytochrome c oxidase subunit VIb polypeptide 1 (ubiquitous)	1340	ENSG00000126267


KEGG pathway	Alzheimer's disease	05010
C=167;O=28;E=6.31;R=4.44;rawP=3.15e-11;adjP=4.38e-10
4704	NA	NDUFA9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa	4704	ENSG00000139180

1329	NA	COX5B	cytochrome c oxidase subunit Vb	1329	ENSG00000135940

2597	NA	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	2597	ENSG00000111640

4513	NA	COX2	cytochrome c oxidase subunit II	4513	NULL

3028	NA	HSD17B10	hydroxysteroid (17-beta) dehydrogenase 10	3028	ENSG00000072506

4035	NA	LRP1	low density lipoprotein receptor-related protein 1	4035	ENSG00000123384

1327	NA	COX4I1	cytochrome c oxidase subunit IV isoform 1	1327	ENSG00000131143

7384	NA	UQCRC1	ubiquinol-cytochrome c reductase core protein I	7384	ENSG00000010256

4706	NA	NDUFAB1	NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1, 8kDa	4706	ENSG00000004779

506	NA	ATP5B	ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide	506	ENSG00000110955

1345	NA	COX6C	cytochrome c oxidase subunit VIc	1345	ENSG00000164919

51079	NA	NDUFA13	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13	51079	ENSG00000186010

6389	NA	SDHA	succinate dehydrogenase complex, subunit A, flavoprotein (Fp)	6389	ENSG00000073578

513	NA	ATP5D	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit	513	ENSG00000099624

515	NA	ATP5F1	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit B1	515	ENSG00000116459

824	NA	CAPN2	calpain 2, (m/II) large subunit	824	ENSG00000162909

10476	NA	ATP5H	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit d	10476	ENSG00000167863

509	NA	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	509	ENSG00000165629

7385	NA	UQCRC2	ubiquinol-cytochrome c reductase core protein II	7385	ENSG00000140740

9377	NA	COX5A	cytochrome c oxidase subunit Va	9377	ENSG00000178741

4722	NA	NDUFS3	NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase)	4722	ENSG00000213619

7388	NA	UQCRH	ubiquinol-cytochrome c reductase hinge protein	7388	ENSG00000173660

498	NA	ATP5A1	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle	498	ENSG00000152234

1537	NA	CYC1	cytochrome c-1	1537	ENSG00000179091

4700	NA	NDUFA6	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa	4700	ENSG00000184983

539	NA	ATP5O	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit	539	ENSG00000241837

823	NA	CAPN1	calpain 1, (mu/I) large subunit	823	ENSG00000014216

1340	NA	COX6B1	cytochrome c oxidase subunit VIb polypeptide 1 (ubiquitous)	1340	ENSG00000126267


KEGG pathway	Propanoate metabolism	00640
C=32;O=13;E=1.21;R=10.76;rawP=5.14e-11;adjP=6.50e-10
217	NA	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	217	ENSG00000111275

8802	NA	SUCLG1	succinate-CoA ligase, alpha subunit	8802	ENSG00000163541

4594	NA	MUT	methylmalonyl CoA mutase	4594	ENSG00000146085

4329	NA	ALDH6A1	aldehyde dehydrogenase 6 family, member A1	4329	ENSG00000119711

3030	NA	HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit	3030	ENSG00000084754

5095	NA	PCCA	propionyl CoA carboxylase, alpha polypeptide	5095	ENSG00000175198

1892	NA	ECHS1	enoyl CoA hydratase, short chain, 1, mitochondrial	1892	ENSG00000127884

3939	NA	LDHA	lactate dehydrogenase A	3939	ENSG00000134333

38	NA	ACAT1	acetyl-CoA acetyltransferase 1	38	ENSG00000075239

8801	NA	SUCLG2	succinate-CoA ligase, GDP-forming, beta subunit	8801	ENSG00000172340

501	NA	ALDH7A1	aldehyde dehydrogenase 7 family, member A1	501	ENSG00000164904

26275	NA	HIBCH	3-hydroxyisobutyryl-CoA hydrolase	26275	ENSG00000198130

223	NA	ALDH9A1	aldehyde dehydrogenase 9 family, member A1	223	ENSG00000143149


KEGG pathway	Citrate cycle (TCA cycle)	00020
C=30;O=12;E=1.13;R=10.59;rawP=3.57e-10;adjP=4.14e-09
8802	NA	SUCLG1	succinate-CoA ligase, alpha subunit	8802	ENSG00000163541

4191	NA	MDH2	malate dehydrogenase 2, NAD (mitochondrial)	4191	ENSG00000146701

3419	NA	IDH3A	isocitrate dehydrogenase 3 (NAD+) alpha	3419	ENSG00000166411

48	NA	ACO1	aconitase 1, soluble	48	ENSG00000122729

2271	NA	FH	fumarate hydratase	2271	ENSG00000091483

8801	NA	SUCLG2	succinate-CoA ligase, GDP-forming, beta subunit	8801	ENSG00000172340

3420	NA	IDH3B	isocitrate dehydrogenase 3 (NAD+) beta	3420	ENSG00000101365

5106	NA	PCK2	phosphoenolpyruvate carboxykinase 2 (mitochondrial)	5106	ENSG00000100889

3417	NA	IDH1	isocitrate dehydrogenase 1 (NADP+), soluble	3417	ENSG00000138413

1743	NA	DLST	dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)	1743	ENSG00000119689

6389	NA	SDHA	succinate dehydrogenase complex, subunit A, flavoprotein (Fp)	6389	ENSG00000073578

5162	NA	PDHB	pyruvate dehydrogenase (lipoamide) beta	5162	ENSG00000168291


KEGG pathway	Aminoacyl-tRNA biosynthesis	00970
C=41;O=12;E=1.55;R=7.75;rawP=2.23e-08;adjP=2.38e-07
2193	NA	FARSA	phenylalanyl-tRNA synthetase, alpha subunit	2193	ENSG00000179115

5917	NA	RARS	arginyl-tRNA synthetase	5917	ENSG00000113643

3735	NA	KARS	lysyl-tRNA synthetase	3735	ENSG00000065427

2058	NA	EPRS	glutamyl-prolyl-tRNA synthetase	2058	ENSG00000136628

2617	NA	GARS	glycyl-tRNA synthetase	2617	ENSG00000106105

3376	NA	IARS	isoleucyl-tRNA synthetase	3376	ENSG00000196305

4677	NA	NARS	asparaginyl-tRNA synthetase	4677	ENSG00000134440

4141	NA	MARS	methionyl-tRNA synthetase	4141	ENSG00000166986

10056	NA	FARSB	phenylalanyl-tRNA synthetase, beta subunit	10056	ENSG00000116120

8565	NA	YARS	tyrosyl-tRNA synthetase	8565	ENSG00000134684

6897	NA	TARS	threonyl-tRNA synthetase	6897	ENSG00000113407

7453	NA	WARS	tryptophanyl-tRNA synthetase	7453	ENSG00000140105


KEGG pathway	Fatty acid metabolism	00071
C=43;O=12;E=1.62;R=7.39;rawP=4.03e-08;adjP=4.00e-07
128	NA	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	128	ENSG00000197894

51703	NA	ACSL5	acyl-CoA synthetase long-chain family member 5	51703	ENSG00000197142

217	NA	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	217	ENSG00000111275

3030	NA	HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit	3030	ENSG00000084754

1376	NA	CPT2	carnitine palmitoyltransferase 2	1376	ENSG00000157184

1892	NA	ECHS1	enoyl CoA hydratase, short chain, 1, mitochondrial	1892	ENSG00000127884

10449	NA	ACAA2	acetyl-CoA acyltransferase 2	10449	ENSG00000167315

38	NA	ACAT1	acetyl-CoA acetyltransferase 1	38	ENSG00000075239

501	NA	ALDH7A1	aldehyde dehydrogenase 7 family, member A1	501	ENSG00000164904

1374	NA	CPT1A	carnitine palmitoyltransferase 1A (liver)	1374	ENSG00000110090

1632	NA	ECI1	enoyl-CoA delta isomerase 1	1632	ENSG00000167969

223	NA	ALDH9A1	aldehyde dehydrogenase 9 family, member A1	223	ENSG00000143149


KEGG pathway	Protein processing in endoplasmic reticulum	04141
C=165;O=23;E=6.23;R=3.69;rawP=6.65e-08;adjP=6.16e-07
30001	NA	ERO1L	ERO1-like (S. cerevisiae)	30001	ENSG00000197930

56886	NA	UGGT1	UDP-glucose glycoprotein glucosyltransferase 1	56886	ENSG00000136731

3337	NA	DNAJB1	DnaJ (Hsp40) homolog, subfamily B, member 1	3337	ENSG00000132002

3301	NA	DNAJA1	DnaJ (Hsp40) homolog, subfamily A, member 1	3301	ENSG00000086061

821	NA	CANX	calnexin	821	ENSG00000127022

10961	NA	ERP29	endoplasmic reticulum protein 29	10961	ENSG00000089248

10134	NA	BCAP31	B-cell receptor-associated protein 31	10134	ENSG00000185825

7415	NA	VCP	valosin containing protein	7415	ENSG00000165280

55666	NA	NPLOC4	nuclear protein localization 4 homolog (S. cerevisiae)	55666	ENSG00000182446

9601	NA	PDIA4	protein disulfide isomerase family A, member 4	9601	ENSG00000155660

811	NA	CALR	calreticulin	811	ENSG00000179218

824	NA	CAPN2	calpain 2, (m/II) large subunit	824	ENSG00000162909

6184	NA	RPN1	ribophorin I	6184	ENSG00000163902

1650	NA	DDOST	dolichyl-diphosphooligosaccharide--protein glycosyltransferase	1650	ENSG00000244038

56681	NA	SAR1A	SAR1 homolog A (S. cerevisiae)	56681	ENSG00000079332

5034	NA	P4HB	prolyl 4-hydroxylase, beta polypeptide	5034	ENSG00000185624

6238	NA	RRBP1	ribosome binding protein 1 homolog 180kDa (dog)	6238	ENSG00000125844

5887	NA	RAD23B	RAD23 homolog B (S. cerevisiae)	5887	ENSG00000119318

55968	NA	NSFL1C	NSFL1 (p97) cofactor (p47)	55968	ENSG00000088833

581	NA	BAX	BCL2-associated X protein	581	ENSG00000087088

3998	NA	LMAN1	lectin, mannose-binding, 1	3998	ENSG00000074695

23193	NA	GANAB	glucosidase, alpha; neutral AB	23193	ENSG00000089597

823	NA	CAPN1	calpain 1, (mu/I) large subunit	823	ENSG00000014216


KEGG pathway	Pyruvate metabolism	00620
C=40;O=11;E=1.51;R=7.28;rawP=1.76e-07;adjP=1.53e-06
9380	NA	GRHPR	glyoxylate reductase/hydroxypyruvate reductase	9380	ENSG00000137106

217	NA	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	217	ENSG00000111275

4191	NA	MDH2	malate dehydrogenase 2, NAD (mitochondrial)	4191	ENSG00000146701

3939	NA	LDHA	lactate dehydrogenase A	3939	ENSG00000134333

38	NA	ACAT1	acetyl-CoA acetyltransferase 1	38	ENSG00000075239

501	NA	ALDH7A1	aldehyde dehydrogenase 7 family, member A1	501	ENSG00000164904

2739	NA	GLO1	glyoxalase I	2739	ENSG00000124767

5106	NA	PCK2	phosphoenolpyruvate carboxykinase 2 (mitochondrial)	5106	ENSG00000100889

5315	NA	PKM	pyruvate kinase, muscle	5315	ENSG00000067225

5162	NA	PDHB	pyruvate dehydrogenase (lipoamide) beta	5162	ENSG00000168291

223	NA	ALDH9A1	aldehyde dehydrogenase 9 family, member A1	223	ENSG00000143149


KEGG pathway	Bacterial invasion of epithelial cells	05100
C=70;O=14;E=2.64;R=5.30;rawP=2.89e-07;adjP=2.36e-06
1399	NA	CRKL	v-crk sarcoma virus CT10 oncogene homolog (avian)-like	1399	ENSG00000099942

387	NA	RHOA	ras homolog family member A	387	ENSG00000067560

998	NA	CDC42	cell division cycle 42 (GTP binding protein, 25kDa)	998	ENSG00000070831

10095	NA	ARPC1B	actin related protein 2/3 complex, subunit 1B, 41kDa	10095	ENSG00000130429

1398	NA	CRK	v-crk sarcoma virus CT10 oncogene homolog (avian)	1398	ENSG00000167193

23607	NA	CD2AP	CD2-associated protein	23607	ENSG00000198087

1213	NA	CLTC	clathrin, heavy chain (Hc)	1213	ENSG00000141367

3688	NA	ITGB1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)	3688	ENSG00000150093

1785	NA	DNM2	dynamin 2	1785	ENSG00000079805

1211	NA	CLTA	clathrin, light chain A	1211	ENSG00000122705

857	NA	CAV1	caveolin 1, caveolae protein, 22kDa	857	ENSG00000105974

1212	NA	CLTB	clathrin, light chain B	1212	ENSG00000175416

10109	NA	ARPC2	actin related protein 2/3 complex, subunit 2, 34kDa	10109	ENSG00000163466

7414	NA	VCL	vinculin	7414	ENSG00000035403


KEGG pathway	Glutathione metabolism	00480
C=50;O=11;E=1.89;R=5.83;rawP=2.02e-06;adjP=1.56e-05
373156	NA	GSTK1	glutathione S-transferase kappa 1	373156	ENSG00000197448

26873	NA	OPLAH	5-oxoprolinase (ATP-hydrolysing)	26873	NULL

51056	NA	LAP3	leucine aminopeptidase 3	51056	ENSG00000002549

2877	NA	GPX2	glutathione peroxidase 2 (gastrointestinal)	2877	ENSG00000176153

51060	NA	TXNDC12	thioredoxin domain containing 12 (endoplasmic reticulum)	51060	ENSG00000117862

2950	NA	GSTP1	glutathione S-transferase pi 1	2950	ENSG00000084207

3417	NA	IDH1	isocitrate dehydrogenase 1 (NADP+), soluble	3417	ENSG00000138413

2876	NA	GPX1	glutathione peroxidase 1	2876	ENSG00000233276

4257	NA	MGST1	microsomal glutathione S-transferase 1	4257	ENSG00000008394

2879	NA	GPX4	glutathione peroxidase 4	2879	ENSG00000167468

2937	NA	GSS	glutathione synthetase	2937	ENSG00000100983


KEGG pathway	Fructose and mannose metabolism	00051
C=36;O=9;E=1.36;R=6.62;rawP=5.61e-06;adjP=4.10e-05
4351	NA	MPI	mannose phosphate isomerase	4351	ENSG00000178802

6652	NA	SORD	sorbitol dehydrogenase	6652	ENSG00000140263

2203	NA	FBP1	fructose-1,6-bisphosphatase 1	2203	ENSG00000165140

226	NA	ALDOA	aldolase A, fructose-bisphosphate	226	ENSG00000149925

29925	NA	GMPPB	GDP-mannose pyrophosphorylase B	29925	ENSG00000173540

2762	NA	GMDS	GDP-mannose 4,6-dehydratase	2762	ENSG00000112699

29085	NA	PHPT1	phosphohistidine phosphatase 1	29085	ENSG00000054148

29926	NA	GMPPA	GDP-mannose pyrophosphorylase A	29926	ENSG00000144591

7167	NA	TPI1	triosephosphate isomerase 1	7167	ENSG00000111669


KEGG pathway	Synthesis and degradation of ketone bodies	00072
C=9;O=5;E=0.34;R=14.71;rawP=8.42e-06;adjP=5.85e-05
38	NA	ACAT1	acetyl-CoA acetyltransferase 1	38	ENSG00000075239

5019	NA	OXCT1	3-oxoacid CoA transferase 1	5019	ENSG00000083720

622	NA	BDH1	3-hydroxybutyrate dehydrogenase, type 1	622	ENSG00000161267

3158	NA	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2 (mitochondrial)	3158	ENSG00000134240

56898	NA	BDH2	3-hydroxybutyrate dehydrogenase, type 2	56898	ENSG00000164039


KEGG pathway	Amino sugar and nucleotide sugar metabolism	00520
C=48;O=10;E=1.81;R=5.52;rawP=9.90e-06;adjP=6.55e-05
2673	NA	GFPT1	glutamine--fructose-6-phosphate transaminase 1	2673	ENSG00000198380

5236	NA	PGM1	phosphoglucomutase 1	5236	ENSG00000079739

4351	NA	MPI	mannose phosphate isomerase	4351	ENSG00000178802

55276	NA	PGM2	phosphoglucomutase 2	55276	ENSG00000169299

7358	NA	UGDH	UDP-glucose 6-dehydrogenase	7358	ENSG00000109814

29925	NA	GMPPB	GDP-mannose pyrophosphorylase B	29925	ENSG00000173540

54187	NA	NANS	N-acetylneuraminic acid synthase	54187	ENSG00000095380

2762	NA	GMDS	GDP-mannose 4,6-dehydratase	2762	ENSG00000112699

29926	NA	GMPPA	GDP-mannose pyrophosphorylase A	29926	ENSG00000144591

55577	NA	NAGK	N-acetylglucosamine kinase	55577	ENSG00000124357


KEGG pathway	Butanoate metabolism	00650
C=30;O=8;E=1.13;R=7.06;rawP=1.12e-05;adjP=6.77e-05
38	NA	ACAT1	acetyl-CoA acetyltransferase 1	38	ENSG00000075239

5019	NA	OXCT1	3-oxoacid CoA transferase 1	5019	ENSG00000083720

5162	NA	PDHB	pyruvate dehydrogenase (lipoamide) beta	5162	ENSG00000168291

3030	NA	HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit	3030	ENSG00000084754

622	NA	BDH1	3-hydroxybutyrate dehydrogenase, type 1	622	ENSG00000161267

1892	NA	ECHS1	enoyl CoA hydratase, short chain, 1, mitochondrial	1892	ENSG00000127884

3158	NA	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2 (mitochondrial)	3158	ENSG00000134240

56898	NA	BDH2	3-hydroxybutyrate dehydrogenase, type 2	56898	ENSG00000164039


KEGG pathway	beta-Alanine metabolism	00410
C=22;O=7;E=0.83;R=8.43;rawP=1.11e-05;adjP=6.77e-05
501	NA	ALDH7A1	aldehyde dehydrogenase 7 family, member A1	501	ENSG00000164904

26275	NA	HIBCH	3-hydroxyisobutyryl-CoA hydrolase	26275	ENSG00000198130

8639	NA	AOC3	amine oxidase, copper containing 3 (vascular adhesion protein 1)	8639	ENSG00000131471

217	NA	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	217	ENSG00000111275

3030	NA	HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit	3030	ENSG00000084754

1892	NA	ECHS1	enoyl CoA hydratase, short chain, 1, mitochondrial	1892	ENSG00000127884

223	NA	ALDH9A1	aldehyde dehydrogenase 9 family, member A1	223	ENSG00000143149


KEGG pathway	Phenylalanine metabolism	00360
C=17;O=6;E=0.64;R=9.35;rawP=2.46e-05;adjP=0.0001
4282	NA	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	4282	ENSG00000240972

4128	NA	MAOA	monoamine oxidase A	4128	ENSG00000189221

2805	NA	GOT1	glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1)	2805	ENSG00000120053

8639	NA	AOC3	amine oxidase, copper containing 3 (vascular adhesion protein 1)	8639	ENSG00000131471

9588	NA	PRDX6	peroxiredoxin 6	9588	ENSG00000117592

2806	NA	GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)	2806	ENSG00000125166


KEGG pathway	Arginine and proline metabolism	00330
C=54;O=10;E=2.04;R=4.90;rawP=2.95e-05;adjP=0.0002
217	NA	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	217	ENSG00000111275

51056	NA	LAP3	leucine aminopeptidase 3	51056	ENSG00000002549

2806	NA	GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)	2806	ENSG00000125166

65263	NA	PYCRL	pyrroline-5-carboxylate reductase-like	65263	ENSG00000104524

445	NA	ASS1	argininosuccinate synthase 1	445	ENSG00000130707

4128	NA	MAOA	monoamine oxidase A	4128	ENSG00000189221

501	NA	ALDH7A1	aldehyde dehydrogenase 7 family, member A1	501	ENSG00000164904

2805	NA	GOT1	glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1)	2805	ENSG00000120053

5832	NA	ALDH18A1	aldehyde dehydrogenase 18 family, member A1	5832	ENSG00000059573

223	NA	ALDH9A1	aldehyde dehydrogenase 9 family, member A1	223	ENSG00000143149


KEGG pathway	Glyoxylate and dicarboxylate metabolism	00630
C=18;O=6;E=0.68;R=8.83;rawP=3.58e-05;adjP=0.0002
38	NA	ACAT1	acetyl-CoA acetyltransferase 1	38	ENSG00000075239

9380	NA	GRHPR	glyoxylate reductase/hydroxypyruvate reductase	9380	ENSG00000137106

4594	NA	MUT	methylmalonyl CoA mutase	4594	ENSG00000146085

4191	NA	MDH2	malate dehydrogenase 2, NAD (mitochondrial)	4191	ENSG00000146701

5095	NA	PCCA	propionyl CoA carboxylase, alpha polypeptide	5095	ENSG00000175198

48	NA	ACO1	aconitase 1, soluble	48	ENSG00000122729


KEGG pathway	Cysteine and methionine metabolism	00270
C=36;O=8;E=1.36;R=5.88;rawP=4.72e-05;adjP=0.0002
27430	NA	MAT2B	methionine adenosyltransferase II, beta	27430	ENSG00000038274

2806	NA	GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)	2806	ENSG00000125166

84245	NA	MRI1	methylthioribose-1-phosphate isomerase homolog (S. cerevisiae)	84245	ENSG00000037757

3939	NA	LDHA	lactate dehydrogenase A	3939	ENSG00000134333

191	NA	AHCY	adenosylhomocysteinase	191	ENSG00000101444

2805	NA	GOT1	glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1)	2805	ENSG00000120053

4144	NA	MAT2A	methionine adenosyltransferase II, alpha	4144	ENSG00000168906

7263	NA	TST	thiosulfate sulfurtransferase (rhodanese)	7263	ENSG00000128311


KEGG pathway	RNA transport	03013
C=151;O=17;E=5.70;R=2.98;rawP=5.83e-05;adjP=0.0003
51095	NA	TRNT1	tRNA nucleotidyl transferase, CCA-adding, 1	51095	ENSG00000072756

9939	NA	RBM8A	RNA binding motif protein 8A	9939	ENSG00000131795

84305	NA	WIBG	within bgcn homolog (Drosophila)	84305	ENSG00000170473

3646	NA	EIF3E	eukaryotic translation initiation factor 3, subunit E	3646	ENSG00000104408

1973	NA	EIF4A1	eukaryotic translation initiation factor 4A1	1973	ENSG00000161960

